city_ID,city_CN,city_EN
286613,南戴河国际娱乐中心,Nandai River Internatioal Entertainment Center
286614,华夏酒庄,Huaxia Winery
286615,鸽子窝公园,Dove Nest Park
286616,乐岛海洋公园,Ledao Ocean Park
286617,秦皇求仙入海处,The First Emperor Qin dynasty sailed for Gods' Blessing Startpoint Scenic Spot
286618,万寿山景区,Wanshou Moutain Scenic Spot
286619,新澳海底世界,Nw aohai water World
286620,燕塞湖,Yansai Lake
286621,野生动物园,Wildlife park
286622,福建土楼(南靖)景区,Fujian Earth halls (Nanjing) Scenic Spot
286623,河坑土楼群,Hekeng Earth halls Spot
286624,南欧土楼群,Nan'ou Earth halls Spot
286625,塔下土楼群,Taxia Earth halls Spot
286626,田螺坑土楼群,Tianluokeng Earth halls
286627,金汤湾南中国·海水温泉度假地,jintangwan
286628,大地土楼群,Dadi Earth halls
286629,云洞岩风景区,Yundong Rock Scenic Spot
286630,福建省南靖土楼博物馆,Fujian Nanjing Earth halls Museum
286631,东山风动石景区,East Mountain Fengdong Rock Scenic Spot
286632,平和县三平风景区,Pinghe Sanping Scenic Spot
286633,滨海火山自然生态风景旅游区,Coastal Volcano National Geological Scenic Spot
286634,武夷山风景区,Wuyi Mountain Scenic Spot
286635,大觉山漂流,Dajue Mountain rafting Spot
286636,华阳山风景区,Huayang Mountain Scenic Spot
286637,溪源大峡谷,Xiyuan Grand Canyon
286638,高北土楼群,Gaobei Earth halls Spot
286639,洪坑土楼群,Hongkeng Earth halls Spot
286640,汀州历史文化名城,Jiangzhou Historical Ancient City
286641,连城冠豸山风景区,Liancheng Guanzhi Mountain Scenic Spot
286642,古田会议会址,Gutian Congress Site
286643,龙硿洞,Longkong Cave
286644,天台国家森林公园水上茶乡九鹏溪,Overwater Tea Village of Tiantai National Forest Park ---Jiupeng Stream
286645,西樵山,Xiqiao Mountain 
286646,长鹿休闲度假农庄,Changlu Tourism Resort
286647,南风古灶,Nanfeng Ancient Kiln
286648,清晖园,Qinghui Garden
286649,三水荷花世界,Sanshui Lotus World
286650,西樵山国家森林公园,Xiqiao Mountain National Forest Park
286651,中国第一滩,China No.1 Beach
286652,西江温泉度假邨,West River Hot Spring Hiliday Resort
286653,七星岩风景区,Qixing Rock Scenic Spot
286654,肇庆星湖风景名胜区,Zhaoqing Star Lake Palces of Interest
286655,观音桥,Guanyin Bridge
286656,重庆科技馆,Chongqing Science&Technology Museum
286657,贝迪颐园温泉旅游度假区,Beidiyi Garden  Hot Spring Tourism Resort
286658,华岩风景区,Huayan Scenic Spot
286659,重庆动物园,Chongqing Zoo
286660,重庆海兰云天温泉度假区,Chongqing Hailan Yuntian Hot Spring Tourism Resort
286661,加勒比海水世界,Caribbean Seawater Park
286662,重庆南山植物园,Chongqing South Mountain Botanical Park
286663,重庆市南山植物园,Chongqing South Moutain Botanical Park
286664,磁器口,Ciqikou
286665,歌乐山森林公园,Gele Mountain Forest Park
286666,重庆歌乐山烈士陵园,Chongqing Gele Mountain Martyrs Cemetery
286667,都江堰景区,Dujiang Weir Scenic Spot
286668,青城山旅游区,Qingcheng Mountain Tourism Spot
286669,宝光桂湖文化旅游区,Baoguang Gui Lake Cultural Tourism Spot
286670,成都大熊猫繁育研究基地,Chengdu  Panda Breeding Reseach Base
286671,成都武侯祠博物馆南门,Chengdu Wuhou Temple Museum South Gate
286672,杜甫草堂,Dufu Former Residence 
286673,桂湖公园南门,Gui Lake Park South Gate
286674,国色天乡乐园,Beauty Paralise
286675,欢乐谷,Happy Valley
286676,金沙遗址博物馆,Jinsha Site Museum
286677,洛带古镇,Luodai Ancient Town
286678,三圣花乡,Sansheng Flower Village
286679,黑山谷生态旅游区北门,Black Mountain Valley Natural Tourism Spot North Gate
286680,重庆万盛黑山谷生态旅游区,Chongqing Wansheng Black Mountain Valley Natural Toutism Spot
286681,巫山小三峡,Wu Mountain little Three Gorge
286682,小小三峡,Mini Three Gorge
286683,重庆大足石刻艺术博物馆,Chongqing Dazu Rock Carvings Art Museum
286684,天生三桥,Tiansheng Three Bridges
286685,仙女山国家森林公园,Xiannv Mountain National Forest Park
286686,重庆武隆芙蓉洞,Chongqing Wulong Lotus Hole
286687,桃花源,Peach Garden
286688,花洲书院,Huazhou College
286689,玉泉寺,Yuquan Temple
286690,宜昌市情人泉旅游区,Yichang Lover Spring Tourism Spot
286691,宜昌市野人谷旅游区,Yichang Savage Valley Tourism Spot
286692,中华鲟园,Chinese Sturfeon Garden
286693,灵山风景区,Ling Mountain Scenic Spot
286694,湘湖旅游度假区,Xiang Lake Tourism Resort
286695,垂云通天河,Yunchui Tongtian River
286696,安溪凤山风景旅游区,Anxi Feng Mountain Scenic Spot
286697,虎邱洪恩岩,Huqiu hong'en Rock
286698,人民公园北门,People's Park North Gate
286699,乌鲁木齐儿童公园北门,Urumqi Children's Park North Gate
286700,乌鲁木齐市植物园,Urumqi Botanical Garden
286701,雅玛里克山,Yamalike Mountain
286702,中国国际滑沙活动中心,China International Huasha Activity Center
286703,怪楼奇园,Fancy hall Park
286704,祖山风景区,Zu Mountain Scenic Spot
286705,邳州博物馆,Pizhou Museum
286706,无名山公园,Wuming Mountain Park
286707,徐州环城森林公园,Xuzhou Huancheng Forest park
286708,水陆庵,Shuilu Nunnery
286709,阿房宫遗址,Epang Palace Site
286710,常宁宫休闲山庄,Changning Palace Holioday villa
286711,大兴善寺,Daxingshan Temple
286712,沣峪荘园,Fengyu hacienda
286713,广仁寺,Guangren Temple
286714,临潼博物馆,Lintong Museum
286715,陕西自然博物馆,Shanxi Natutal History Museum
286716,高淳老街西门,Gaochun Ancient Street West Gate
286717,大金山风景区,Dajin Mountain Scenic Spot
286718,傅家边农业科技园,Fujiabian Agriculture Science&Technology Garden
286719,南京天生桥风景名胜区,Nanjing Tianshengqiao Scenic Spot
286720,无想山旅游休闲度假区,Wuxiang Mountain Tourism Resort
286721,甘泉湖旅游度假区,Ganquan Lack Tourism Resort
286722,将军山旅游风景区,General Mountain Scenic Spot
286723,南京金牛湖风景区,Nanjing Jinniu Lake Scenic Spot
286724,南京石头城遗址公园,Nanjing Stone Ciry Site Park
286725,南山湖旅游度假区,Nanshan Lake Scenic Spot
286726,求雨山文化名人纪念馆,Qiuyu Mountain Culture&Celebrities Memorial Hall
286727,郑和宝船遗址公园,Zhenghe's Treasure Ship  Relics Park
286790,峨眉山旅游风景区万年寺入口,Entrance Wannian Temple of Emei Mountain Tourism Scenic Spot
286789,峨眉山旅游风景区清音阁入口,Entrance Qingyin Hall of Emei Mountain Tourism Scenic Spot
286788,峨眉山旅游风景区零公里入口,Entrance Zero Kilometre of Emei Mountain Tourism Scenic Spot
286787,峨眉山旅游风景区,Emei Mountain Tourism Scenic Spot
286786,乐山大佛景区,Leshan Giant Buddha Scenic Spot
286785,龙宫洞,Longgong Cave
286784,富华山景区,Fuhua Mountain Scenic Spot
286783,石钟山,Shizhong Mountain
286782,浴花园特色温泉,Yuhua Garden Peculiarly Hot Spring
286781,天沐·江西庐山温泉度假村,tianmu
286780,龙湾温泉度假村,Longwan Hot Spring Holiday Village
286779,西海温泉,West Sea Hot Spring
286778,庐山西海风景区,Lushan West Sea Scenic Spot
286777,庐山风景区,Lushan Scenic Spot
286776,庐山东门,Lushan Scenic Spot East Gate
286775,厦门园林植物园,Xiamen Garden Arboretum
286774,厦门海沧大桥旅游区,Xiamen Haicang Great Bridge Toursim Spot
286773,厦门北辰山,Xiamen Beichen Mountain
286772,天竺山森林公园,Tianzhu Mountain Forest Park
286771,日月谷温泉公园,Riyue Valley Hot Spring Park
286770,嘉庚公园,Jiageng Park
286769,胡里山炮台,Huli Mountain Gun Emplacement
286768,翠丰SPA温泉度假村,Cuifeng Spa Hot Spring Holliday Village
286767,日光岩,Sunshine Rock
286766,黄荣远堂,Huang Rongyuan Hall
286765,海天堂构,Haitiantang Hall
286764,鼓浪屿,Kulangsu
286791,大佛禅院,Giant Buddha Temple
286792,犍为文庙,Jian Weiwen Temple
286793,东方佛都,Oriental Buddha City
286794,金鹰山庄,Golden Eagle Mountain Villa
286795,乌木博物苑,Ebony Museum
286796,峨眉山竹叶青生态茗园,Emei Mountain Bamboo-leaf-green  Ecological Tea Garden
286799,Yosemite National Park,Yosemite National Park
280000,龙华区,Longhua District
280001,坪山区,Pingshan District
280002,光明区,Guangming District
280003,叶集区,Yeji District
4271,康巴什区,Kangbashi District
280005,北屯市,Beitun
280006,云冈区,Yungang District
280007,平城区,Pingcheng
287026,洱海,Bohai
287027,苍山,Cangshan
287028,青海湖,Qinghai Lake
287029,桃花冲风景区,Yinghua County Taohuachong Scenic Area
287030,泸沽湖,Penghu Scenic Area
287031,鼓楼,Zhongwei Drum Tower
287032,三清山,Sanqingshan Scenic Area
287033,华山,Huashan Scenic Area
287034,碧峰峡,Bifengxia
287035,广西科技馆,Guangxi Science and Technology Museum
287036,海洋之窗,Beihai Ocean Window
287037,德天瀑布,Detian Waterfall
287038,东山岭,Dongshanling Scenic Area
287039,国家森林公园,China Snow Country National Forest Park
287040,明月山,Mingyue Mountain
287041,东江湖,Dongjiang Lake Scenic Area
287042,天鹅堡森林公园,Swan Fort Forest Park
287043,温州乐园,Wenzhou Amusement Park
287044,元阳梯田,Yuenyang Hani Terrace
287045,雷公山国家森林公园,Leigong Mountain National Forest Park
287046,猫儿山,Maoer Mountain National Forest Park
287047,西岭雪山,Serdang snow mountain
287048,抚仙湖,Fuxian Lake
287049,司徒小镇,Situ Town
287050,普陀山,Putuo Mountain Scenic Area
287051,雾凇岛,Haze Island
287052,横店影视城,Hengdian Studios
280008,雄安新区,Xiong an
287054,金湾机场,Zhuhai Jinwan Airport
280009,เมืองพัทยา,Pattaya
287055,เกาะเสม็ด,Koh Samet
287056,อำเภอเกาะสมุย,SuMei Island
280010,艾奥瓦,Iowa
280011,Омская область,Omsk Oblast
280012,أبو ظبي,Abu Dhabi
280013, Đà Nẵng,Da Nang
287057, 富士山,Mount Fuj
280014, قطر,Qatar
280015, Saipan,Saipan
287058, 제주도,Jeju Island
280016,Иркутск,Irkutsk
280017,Тараз,Taraz
280018,Luzern,Lucerne
280019,Hawaii,Hawaii
280020,Padova,Padova
280021,Gaborone,Gaborone
287059,武当山景区,Wudang Mountain Scenic Area
287060,Đảo Phú Quốc,PhuQuoc Island
3201,龙港市,LonggangCity
3202,平桂区,PingguiDistrict
3204,铁门关市,TiemenguanCity
3206,可克达拉市,KekedalaCity
3208,昆玉市,KunyuCity
3210,Bakı,baku
3212,จังหวัดบุรีรัมย์,Buriram
3214,Suva,Suva
3215,古北水镇,Beijing WTown
3217,伊美区,YimeiDistrict
3218,丰林县,FenglinCounty
3219,大箐山县,DaqingshanCounty
3220,金林区,JinlinDistrict
3221,红谷滩区,HonggutanDistrict
3222,胡杨河市,HuyangheCity
3223,四姑娘山景区,Siguniang Mountain Scenic Area
3224,上海迪士尼度假区,Shanghai Disney Resort
3226,秦始皇帝陵博物院,The Mausoleum Museum of the First Emperor Qin
3227,亚龙湾热带天堂森林公园,Yalong Bay Tropical Paradise Forest Park
3228,亚特兰蒂斯失落的空间水族馆,The Lost Space Aquarium of Atlantis
3229,珠海长隆海洋王国,Zhuhai Chimelong Ocean Kingdom
3230,东方明珠广播电视塔,Oriental Pearl TV Tower
3231,亚特兰蒂斯水世界,Atlantis Water World
3232,大唐不夜城,Datang Everbright City
3233,总统府,Ministry of the Presidency
3235,上海欢乐谷,Happy Valley Shanghai
3236,莫干山风景名胜区,Mogan Mountain Scenic Area
3237,朱家角古镇,Zhujiajiao Ancient Town
3238,鸣沙山月牙泉,Mingsha Mountain Crescent Spring
3239,老君山风景名胜区,Laojun Mountain Scenic Area
3240,中华恐龙园,China Dinosaurs Park
3242,长隆水上乐园,Chimelong Water Park
3243,千岛湖风景区,Qiandao Lake Scenic Area
3244,呼伦贝尔大草原,Hulunbuir Prairie
3245,莫高窟景区,Mogao Grottoes Scenic Area
3246,广州塔,Guangzhou Tower
3247,南山文化旅游区,Nanshan Cultural Tourism Zone
3248,青岛·海昌极地海洋公园,Qingdao Haichang Polar Ocean Park
3249,东部华侨城,Eastern Chinatown
3250,天涯海角游览区,Tianya Haijiao Tourist Area
3251,上海海洋水族馆,Shanghai Ocean Aquarium
3252,重庆武隆天生三桥风景区,Chongqing Wulong Tianshengsanqiao Scenic Area
3253,阿那亚·黄金海岸社区,Anaya Gold Coast Community
3254,九寨沟,Jiuzhaigou Valley
3255,海南三亚亚龙湾国家旅游度假区,"Yalong Bay National Tourism Resort, Sanya, Hainan"
3256,中山陵园,Zhongshan Cemetery
3257,张家界国家森林公园,Zhangjiajie National Forest Park
3258,无锡融创乐园,Wuxi Sunac Paradise
3259,海陵岛风景区,Hailing Island Scenic Area
3260,上海海昌海洋公园,Shanghai Haichang Ocean Park
3261,泰山风景名胜区,Mount Tai Scenic Area
3262,广州番禺长隆野生动物世界,Guangzhou Panyu Chimelong Wildlife World
3263,滇池海埂公园,Dianchi Haigeng Park
3264,枸杞岛,Wolfberry Island
3265,西安城墙,Xi&#39;an City Wall
3266,拈花湾景区,Nianhuawan Scenic Area
3267,橘子洲景区,Juzizhou Scenic Area
3268,上海玛雅海滩水公园,Shanghai Maya Beach Water Park
3269,长隆欢乐世界,Chime-Long Paradise
3270,南山竹海,Nanshan Bamboo Sea
3271,武汉海昌极地海洋公园,Wuhan Haichang Polar Ocean Park
3272,上新街索道站,Shangxin Street Ropeway Station
3273,外伶仃岛风景区,Wailingding Island Scenic Area
3274,灵隐寺-飞来峰,Lingyin Temple-Feilai Peak
3275,云上草原,Clouds on the Grassland
3276,杭州HELLO KITTY乐园,Hangzhou HELLO KITTY Paradise
3277,芜湖方特梦幻王国,Wuhu Fantawild Kingdom
3278,圆明园,Old Summer Palace
3279,巽寮湾沙滩,Xunliao Bay Beach
3280,华谊兄弟电影世界,Huayi Brothers Movie World
3281,欢乐谷,Happy Valley
3282,双月湾沙滩,Double Moon Bay Beach
3283,南浔古镇,Nanxun Ancient Town
3284,天津海昌极地海洋公园,Tianjin Haichang Polar Ocean Park
3285,方特梦幻王国,Fantawild Kingdom
3286,杭州开元森泊度假乐园,Hangzhou Kaiyuan Senbo Holiday Park
3287,发现王国主题公园,Discovery Kingdom Theme Park
3288,龙门古镇,Longmen Ancient Town
3289,张家界大峡谷,Zhangjiajie Grand Canyon
3292,庐山国家级旅游风景名胜区,Lushan National Tourist Scenic Spot
3294,张掖七彩丹霞景区,Zhangye Colorful Danxia Scenic Area
3295,武汉木兰草原,Wuhan Mulan Grassland
3296,小七孔景区,Xiaoqikong Scenic Area
3298,罗蒙环球乐园,Romon Universal Park
3299,古龙峡玻璃大峡谷云天玻霸,Gulongxia Glass Grand Canyon Yuntian Boba
3300,张北草原,Zhangbei Grassland
3301,高椅岭,Gaoyiling
3302,南京海底世界,Nanjing Underwater World
3303,成都海昌极地海洋公园,Chengdu Haichang Polar Ocean Park
3304,正佳极地海洋世界,Zhengjia Polar Ocean World
3305,趵突泉,Baotu springs
3306,锦里,Jing Li
3307,焦作云台山风景名胜区,Jiaozuo Yuntai Mountain Scenic Area
3308,青岩古镇,Qingyan Ancient Town
3309,中国国家博物馆,National Museum of China
3310,上海杜莎夫人蜡像馆,Madame Tussauds Shanghai
3311,莫干山开元森泊度假乐园,Moganshan Kaiyuan Senbo Holiday Park
3312,翡翠湖,Emerald Lake
3313,玉龙雪山国家级风景名胜区-蓝月谷,Jade Dragon Snow Mountain National Scenic Area-Blue Moon Valley
3314,碧海银沙景区,Bihai Yinsha Scenic Area
3315,杭州西湖风景名胜区-九溪烟树,Hangzhou West Lake Scenic Area-Jiuxi Yanshu
3316,马仁奇峰风景区,Marenqifeng Scenic Area
3317,三清山国家级旅游风景区,Sanqingshan National Tourism Scenic Area
3318,回民街,Muslim Street
3319,武隆天坑地缝国家地质公园,Wulong Tiankeng Geological Park
3320,重阳成道宫-活死人墓,Chongyang Chengdao Palace-Tomb of the Living Dead
3321,长隆国际海洋度假区,Changlong International Ocean Resort
3322,天目湖御水温泉景区,Tianmu Lake Yushui Hot Spring Scenic Area
3323,顺德华侨城·欢乐海岸PLUS,Shunde Overseas Chinese Town·Happy Coast PLUS
3324,建业·华谊兄弟电影小镇,Jianye·Huayi Brothers Film Town
3325,恩施大峡谷,Enshi Grand Canyon
